word	definition	predicted_words
vestido	prenda de ropa que cubre el torso o el cuerpo humano, generalmente con un diseño en el aspecto superior.	camisa, camiseta, camisón, camisón de dormir, camisón de noche, camisón de vestir, camisón de seda, camisón de noche de seda, camisón de noche de encaje, camisón de noche de seda de encaje, camisón de noche de seda de encaje de bolso, camisón de noche de seda de encaje de bolso de seda, camisón de
apoyar	dar o mostrar solidaridad o ayuda a algo o alguien en una situación difícil	ayudar apoyar solidarizarse
apoyar	dar constancia de solidaridad o aceptación a alguien o algo mediante acciones u expresiones	apoyo apoyo moral solidaridad compromiso reconocimiento
apoyar	dar asistencia, cooperación o ayuda a algo o a alguien en un momento determinado	ayudar asistir ayudar socorrer auxiliar
apoyar	dar fuerza, confianza o ayuda a alguien o a algo para lograr un objetivo	apoyar ayudar favorecer alimentar impulsar
apoyar	brindar ayuda, asistencia moral o material a alguien o algo	ayudar asistir socorrer auxiliar ayudar socorrer asistir
viernes	día del fin de semana anterior a sábado, al final de la semana laboral.	viernes
viernes	día de la semana ubicado entre el jueves y el fin de semana, después de la media semana	viernes
viernes	quinto día de la semana en un calendario de siete días	miércoles jueves viernes sábado domingo lunes martes
viernes	día de la semana que precede al sábado y sucede después del jueves.	viernes
viernes	día del mes al que suelen coincidir su nombre y el número ordinal correspondiente o una referencia a la cruz, símbolo de la fe cristiana.	viernes santo, viernes 13, viernes 19, viernes 29, viernes 5, viernes 15, viernes 25, viernes 3, viernes 9, viernes 11, viernes 17, viernes 21, viernes 23, viernes 27, viernes 31, viernes 1, viernes 7, viernes 13, viernes 19, viernes 25, viernes
comida	alimento consumido por los seres humanos para obtener energía y nutrición	comida alimento alimentación comer nutrición alimentar
comida	las sustancias y alimentos consumidos para satisfacer las necesidades energéticas y nutritivas del organismo humano	alimentos comida nutrientes alimentación comidas
comida	ingestión de sustancias alimenticias para obtener energía y nutrición necesarias para mantener el cuerpo	comer alimentación nutrición alimentar consumir
comida	alimento de cualquier tipo que se consume para mantener la vida y obtener energía	alimento comida alimentación comer nutrición alimentar
comida	sustancia orgánica consumida para satisfacer la nutrición y dar energía al cuerpo humano o animal	alimento comida alimentación nutrientes alimentar
confianza	sentimiento de seguridad y tranquilidad que se siente en las relaciones interpersonales	confianza tranquilidad seguridad harmonía amor
confianza	sentimiento de seguridad o creencia en la capacidad de alguien para realizar algo	confianza seguridad certeza
confianza	sentimiento de seguridad emocional y estima reciproca en una relación entre personas o grupos	amor, amistad, amor propio, afecto, afecto, amor propio, amor propio, amor, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio, amor propio
confianza	sentimiento de seguridad y tranquilidad al considerar una situación o relación segura y estabilizada	tranquilidad seguridad confianza sensación de seguridad tranquilo sosiego
confianza	sentimiento de seguridad y tranquilidad al tener fe en la integridad y palabra de alguien	confianza credibilidad fiabilidad
personalidad	carácter o conjunto de rasgos psicológicos que definen a una persona y la hacen única.	personalidad carácter temperamento
personalidad	conjunto de características y rasgos distintivos que definen el carácter y comportamiento de una persona	personalidad carácter temperamento
personalidad	composición única de características y rasgos que definen a una persona en su conducta y pensamiento	personalidad carácter temperamento
personalidad	conjunto de rasgos y características únicos que definen la identidad individual	rostro personalidad carácter identidad huella rostro fisonomía
personalidad	caracterización individual única formada por rasgos psicológicos, hábitos y tendencias que definen a una persona	personalidad carácter temperamento
iniciativa	acto de emprender una acción o proyecto con entusiasmo y determinación	emprender, emprenderse, iniciar, emprenderse, emprenderse a, emprenderse a algo, emprenderse a una empresa, emprenderse a un proyecto, emprenderse a una aventura, emprenderse a una empresa, emprenderse a un negocio, emprenderse a un proyecto, emprenderse a una aventura, emprenderse a un negocio, emprenderse a un proyecto, emprenderse a una empresa, emprenderse a un negocio,
iniciativa	acción afirmativa y voluntaria de emprender algo nuevo o implementar cambios	decidir emprender iniciar emprender iniciar tomar asumir
iniciativa	acción de tomar el control o liderar un proyecto para emprender algo nuevo o resolver un problema	emprender liderar dirigir liderar emprender iniciar
iniciativa	acción de introducir o emitir un propósito o plan, dando inicio a una acción determinada	emprender iniciar emprenderse comenzar iniciar
iniciativa	acción de emprender un proyecto, tarea o idea con originalidad y solución espontánea, sin requerir instrucción o impulso externo	iniciativa impulso espontaneidad autonomía inventiva
marido	persona con quien se está unida legalmente y a menudo se vive con ella en una relación íntima	pareja cónyuge compañero esposo esposa pareja sentimental
marido	persona con quien una mujer está casada, en un vínculo matrimonial formalmente reconocido	marido esposo pareja cónyuge
marido	persona con la que una mujer se casa y convive normalmente en unión estable y duradera.	marido esposo pareja compañero
marido	persona que ha contraído matrimonio con otra y comparte la vida familiar	cónyuge esposo esposa pareja marido mujer hombre
marido	persona del sexo masculino que se ha comprometido en matrimonio con una mujer	marido
caber	se ajustar en un espacio físico, ser compatible con algunas proporciones o dimensiones	adaptarse ajustar encajar encastrarse ajustarse
caber	tener o hallar espacio suficiente para algo o alguien, encajar o ajustarse en algún lugar	cabida espacio capacidad recinto lugar espacio hueco
caber	ser lo suficientemente pequeño como para colocarse en un espacio determinado sin dejar espacio sobrante	pequeño minúsculo reducido compacto
caber	ser tan grande o pequeño como un espacio o recipiente, sin ocuparlo completamente.	llenar, llenar, llenar, ocupar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar, llenar,
caber	tener un tamaño o capacidad adecuada para contener algo	capaz suficiente adecuado apto
caja	contenedor cerrado de materiales duros, generalmente rectangulares, con una tapa o abertura.	caja caja cubeta cubículo cubo cajón casete cajita cajón
caja	contenedor de material resistente y cerrado, generalmente cuadrado o rectangular, con tapa y compartimientos	maleta maletín cartera checa maletín de herramientas
caja	_ es un recipiente rígido de forma cúbica, con capacidad para almacenar objetos.	caja cubo casilla cajón
caja	contenedor rígido, a menudo rectangular, con superficies planas y un cierto volumen para almacenar objetos.	caja cubeta caja fuerte armario baúl cubo cristal escritorio
